date,realised_vol_20d,realised_vol_60d,drawdown_60d,regime_label,regime_run_date
2021-10-15 00:00:00+00:00,0.1466935208539441,0.10839734899240422,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-18 00:00:00+00:00,0.13377329630219947,0.10830956847576617,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-19 00:00:00+00:00,0.133834817931676,0.10868271806230431,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-20 00:00:00+00:00,0.13105682112827674,0.10946900055257694,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-21 00:00:00+00:00,0.12434164621786561,0.10881791439563923,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-22 00:00:00+00:00,0.12435734099982382,0.10871046220298626,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-25 00:00:00+00:00,0.12440524461412716,0.10871305282927765,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-26 00:00:00+00:00,0.10603078236051924,0.1078846942257653,0.0,normal,2026-02-02 07:30:34 UTC
2021-10-27 00:00:00+00:00,0.1193788549538248,0.11066032491434476,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-10-28 00:00:00+00:00,0.10954318240345853,0.11189176242782305,0.0,recovery,2026-02-02 07:30:34 UTC
2021-10-29 00:00:00+00:00,0.10589493646287752,0.1117589121033631,0.0,normal,2026-02-02 07:30:34 UTC
2021-11-01 00:00:00+00:00,0.10059058964989073,0.11249542420834348,0.0,recovery,2026-02-02 07:30:34 UTC
2021-11-02 00:00:00+00:00,0.09842660086740827,0.1124002290297426,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-03 00:00:00+00:00,0.09915816633491602,0.11246183479707704,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-04 00:00:00+00:00,0.097012877888411,0.1124574614474841,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-11-05 00:00:00+00:00,0.09681703779701477,0.11329120270379686,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-08 00:00:00+00:00,0.09165232397828645,0.11329375149170681,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-09 00:00:00+00:00,0.0918571743325187,0.11205644857290008,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-10 00:00:00+00:00,0.09946004048667015,0.11148570597489195,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-11-11 00:00:00+00:00,0.08519134631712126,0.11127341718147878,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-12 00:00:00+00:00,0.08575181571531203,0.11084668725114066,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-15 00:00:00+00:00,0.08563643027529645,0.11000194926090395,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-16 00:00:00+00:00,0.08444958058164131,0.10955352676498664,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
